publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p781543,earthquake,2024-10-16T04:06:40.689Z,2024-10-17T02:57:06.712Z,175.57437133789062,-39.27116775512695,0.7169854055744963,4.457521915435791,MLv,,LOCSAT,confirmed,manual,iasp91,21,17,4,0.010387974791228771,126.3162841796875,0.0923424401347291,0.22669428586561885
2024p781505,earthquake,2024-10-16T03:45:56.238Z,2024-10-16T05:15:17.384Z,176.17774963378906,-38.45659637451172,1.9148192023614385,151.17784118652344,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,3,0.465595543384552,183.03131866455078,0.5148662389797269,0.6968433217621162
2024p781268,earthquake,2024-10-16T01:39:42.592Z,2024-10-16T04:17:08.658Z,176.49673461914062,-37.870704650878906,2.6413878221772826,134.50054931640625,MLv,,LOCSAT,confirmed,manual,iasp91,48,31,22,0.44011232256889343,105.95187377929688,0.5614890664317062,0.2020159900868059
2024p781183,earthquake,2024-10-16T00:55:38.598Z,2024-10-16T03:16:13.760Z,176.06719970703125,-38.30375671386719,2.1128708749456857,149.4589080810547,MLv,,LOCSAT,confirmed,manual,iasp91,20,12,1,0.7816389799118042,216.00076293945312,0.6073906342811115,0
2024p780955,earthquake,2024-10-15T22:52:53.355Z,2024-10-15T23:18:26.872Z,176.12989807128906,-38.374794006347656,1.9952296659759539,160.5310821533203,MLv,,LOCSAT,confirmed,manual,iasp91,17,12,4,0.7093993425369263,214.24279022216797,0.8974042385103131,0.5113105539632309
2024p780132,,2024-10-15T15:34:40.089Z,2024-10-15T15:37:40.091Z,176.99865387711225,-38.39956094524745,2.517370840477671,103.546875,M,,NonLinLoc,,automatic,nz3drx,24,24,7,0.1640071899083707,84.00297950540909,1.766214631936989,0
2024p780068,earthquake,2024-10-15T15:00:47.442Z,2024-10-15T15:09:04.989Z,176.36085510253906,-38.02420425415039,2.1980378443236255,129.82981872558594,MLv,,LOCSAT,confirmed,manual,iasp91,27,20,3,0.5553193092346191,150.4072494506836,0.5773175487625404,0.06161974687943989
2024p780050,earthquake,2024-10-15T14:50:47.225Z,2024-10-15T14:57:50.549Z,175.4604949951172,-39.26994705200195,1.3388141852519493,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,30,23,16,0.07332143187522888,70.16531372070312,0.3841664251670452,0.15023471862627397
2024p780043,earthquake,2024-10-15T14:47:16.859Z,2024-10-15T14:53:48.230Z,175.4617462158203,-39.274600982666016,1.2371763890027667,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,35,23,8,0.07347161322832108,94.0823974609375,0.25065971987913016,0.2158835070420409
2024p779976,earthquake,2024-10-15T14:11:26.120Z,2024-10-15T14:19:06.025Z,176.95175170898438,-37.05363464355469,2.4257475848681653,191.90158081054688,MLv,,LOCSAT,confirmed,manual,iasp91,23,15,5,0.9640675187110901,255.6021957397461,0.40499334989720703,0.2525080795440677
