publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p766510,earthquake,2024-10-10T14:36:45.363Z,2024-10-10T15:48:24.128Z,174.6866455078125,-39.299137115478516,2.7316839240345225,21.20883560180664,MLv,,LOCSAT,confirmed,manual,iasp91,54,44,37,0.09976749122142792,67.52194905281067,0.460478864830582,0.19025452839222656
2024p766417,earthquake,2024-10-10T13:47:04.551Z,2024-10-10T16:36:29.379Z,174.4117889404297,-39.462947845458984,2.4411916973495527,122.61034393310547,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,4,0.4321001172065735,172.53608322143555,0.4752545447523595,0.11497820473917168
2024p765946,earthquake,2024-10-10T09:36:11.557Z,2024-10-17T00:13:37.954Z,174.7019500732422,-39.44657897949219,2.723522262295767,131.10455322265625,MLv,,LOCSAT,confirmed,manual,iasp91,45,31,29,0.23209159076213837,42.65413522720337,0.5855472243857357,0.183016821778183
2024p765519,earthquake,2024-10-10T05:48:22.166Z,2024-10-10T09:03:13.327Z,174.53146362304688,-39.950836181640625,1.9227069710718931,94.41019439697266,MLv,,LOCSAT,confirmed,manual,iasp91,19,13,5,0.4007227420806885,119.97401428222656,0.3900663793444542,0.09759821248889285
2024p765495,earthquake,2024-10-10T05:36:11.674Z,2024-10-10T07:03:23.462Z,174.9512939453125,-39.277381896972656,1.959669589394586,21.968847274780273,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,6,0.2140309363603592,80.9858169555664,0.24935581828715114,0.2732922396202994
2024p764186,earthquake,2024-10-09T17:58:17.643Z,2024-10-09T18:43:03.170Z,174.4653778076172,-39.49567413330078,2.2634527019023554,123.60985565185547,MLv,,LOCSAT,confirmed,manual,iasp91,48,38,10,0.0600721426308155,72.25102233886719,0.5593733674923574,0.2789173812467571
2024p764163,earthquake,2024-10-09T17:46:24.515Z,2024-10-09T19:07:27.170Z,174.96665954589844,-39.22975540161133,1.908694526844583,21.61202049255371,MLv,,LOCSAT,confirmed,manual,iasp91,28,21,6,0.1930583268404007,66.66341400146484,0.40455505021249955,0.26078424931738514
2024p764111,earthquake,2024-10-09T17:18:51.099Z,2024-10-09T23:08:35.259Z,174.53240966796875,-39.770442962646484,1.8211501432804416,94.84498596191406,MLv,,LOCSAT,confirmed,manual,iasp91,34,22,1,0.32564371824264526,108.7930908203125,0.5902566267296622,0
2024p763489,earthquake,2024-10-09T11:47:12.571Z,2024-10-15T02:29:23.951Z,175.04071044921875,-38.95615768432617,2.777733152109667,210.7383270263672,MLv,,LOCSAT,confirmed,manual,iasp91,40,23,22,0.276628315448761,81.51052856445312,0.557187078456456,0.3740440365155304
2024p763362,earthquake,2024-10-09T10:39:25.454Z,2024-10-09T12:42:09.616Z,174.4563446044922,-39.3917350769043,2.6019793388818035,138.00796508789062,MLv,,LOCSAT,confirmed,manual,iasp91,37,31,6,0.0800122395157814,41.79095458984375,0.39580454590205766,0.26814029979804316
2024p760051,earthquake,2024-10-08T05:15:02.412Z,2024-10-08T05:24:04.903Z,174.38845825195312,-40.120601654052734,2.509923945998051,91.30946350097656,MLv,,LOCSAT,confirmed,manual,iasp91,17,12,2,0.586807131767273,91.57154846191406,0.4476458797835054,0.17649547252802436
2024p759749,earthquake,2024-10-08T02:34:43.228Z,2024-10-08T02:38:29.880Z,174.7928009033203,-39.23032760620117,2.4040637409155665,25.751426696777344,MLv,,LOCSAT,confirmed,manual,iasp91,15,13,8,0.10915675014257431,88.6689453125,0.2199736411446742,0.14956598344756716
2024p758676,earthquake,2024-10-07T17:02:55.596Z,2024-10-07T17:18:20.090Z,174.36434936523438,-40.147403717041016,2.4328113907317626,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,30,17,14,0.6179829835891724,98.73959350585938,0.6039293331037968,0.2154558708470852
2024p756395,earthquake,2024-10-06T20:47:31.639Z,2024-10-10T20:09:22.771Z,173.89219665527344,-39.28056335449219,2.990212981449671,14.084661483764648,MLv,,LOCSAT,confirmed,manual,iasp91,40,27,31,0.022874265909194946,89.70890808105469,0.517194335711775,0.16899772565296015
2024p756307,earthquake,2024-10-06T20:00:41.260Z,2024-10-06T20:07:05.015Z,174.45457458496094,-39.344024658203125,2.2495387705387784,132.8352813720703,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,4,0.1227884441614151,63.95437622070312,0.30576866045063045,0.2516495882642803
2024p755019,earthquake,2024-10-06T08:34:24.859Z,2024-10-06T08:58:22.659Z,174.7193145751953,-38.82324981689453,2.0284425609547916,192.1876678466797,MLv,,LOCSAT,confirmed,manual,iasp91,26,18,7,1.454513669013977,231.1744842529297,0.5964453911936564,0.2626918119189312
2024p754701,earthquake,2024-10-06T05:45:04.110Z,2024-10-06T08:10:33.651Z,174.52203369140625,-39.33952713012695,2.208393108466122,130.41693115234375,MLv,,LOCSAT,confirmed,manual,iasp91,21,16,4,0.15190021693706512,116.63604736328125,0.3483526292407754,0.36620897217274995
2024p754256,earthquake,2024-10-06T01:47:36.088Z,2024-10-06T08:24:45.736Z,174.73912048339844,-39.24994659423828,2.0689913194229654,131.22415161132812,MLv,,LOCSAT,confirmed,manual,iasp91,17,14,3,0.6319078803062439,140.6337776184082,0.6610699026954284,0.07162283661137732
2024p752806,earthquake,2024-10-05T12:55:22.867Z,2024-10-05T13:36:12.660Z,174.31478881835938,-40.176761627197266,2.077522174101341,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,14,2,0.6659511923789978,139.663330078125,0.501281655228089,0.0010346700232486351
2024p752485,earthquake,2024-10-05T10:04:15.863Z,2024-10-05T12:23:12.370Z,174.02134704589844,-38.985511779785156,1.7103515019163178,6.652815341949463,M,,LOCSAT,confirmed,manual,iasp91,16,12,1,0.0868450328707695,211.4531364440918,0.2486455008790386,0
2024p752420,earthquake,2024-10-05T09:29:46.313Z,2024-10-05T09:39:04.643Z,174.01853942871094,-38.98271179199219,2.323915325221072,5.866289615631104,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,3,0.09034111350774765,212.28287887573242,0.318957183329495,0.26924095616297955
2024p750888,earthquake,2024-10-04T19:53:25.142Z,2024-10-04T23:13:40.111Z,174.87118530273438,-39.20119857788086,1.9224819765950023,22.908946990966797,MLv,,LOCSAT,confirmed,manual,iasp91,29,19,4,0.11649826169013977,117.02774047851562,0.4617579939207584,0.3223752821257987
2024p749768,earthquake,2024-10-04T09:56:53.300Z,2024-10-04T10:05:13.891Z,174.3575439453125,-39.52726364135742,2.3813542791957563,133.80735778808594,MLv,,LOCSAT,confirmed,manual,iasp91,35,26,6,0.5085336565971375,171.1973114013672,0.5843876145105157,0.29658152440162905
2024p748894,earthquake,2024-10-04T02:11:04.472Z,2024-10-04T08:04:04.561Z,174.43057250976562,-39.45333480834961,2.2139299256155223,133.3892364501953,M,,LOCSAT,confirmed,manual,iasp91,27,20,3,0.35942360758781433,128.18687438964844,0.2958881696076042,0
2024p748727,earthquake,2024-10-04T00:43:00.888Z,2024-10-04T00:59:56.243Z,175.24691772460938,-38.75834655761719,3.9692557283467456,210.34283447265625,MLv,,LOCSAT,confirmed,manual,iasp91,77,62,95,0.10562123358249664,60.99067687988281,1.0296062104264427,0.4495203858159426
2024p747999,earthquake,2024-10-03T18:14:32.088Z,2024-10-09T00:08:48.693Z,174.91262817382812,-39.13844680786133,4.119332867168336,214.0072021484375,MLv,,LOCSAT,confirmed,manual,iasp91,75,57,113,0.1207372173666954,72.6744384765625,0.6801636526228672,0.4050705526749513
2024p747779,earthquake,2024-10-03T16:16:54.155Z,2024-10-03T16:27:40.688Z,175.13624572753906,-39.208251953125,1.5950768399227238,19.46958351135254,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,6,0.18212610483169556,56.5970458984375,0.38445152484047224,0.2714695181718051
2024p747118,earthquake,2024-10-03T10:24:52.795Z,2024-10-03T10:52:56.784Z,174.47007751464844,-39.485321044921875,2.172648965332049,126.07938385009766,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,3,0.42428290843963623,164.52064323425293,0.6542478411016532,0.12937765990005265
2024p746834,earthquake,2024-10-03T07:53:08.209Z,2024-10-03T08:04:47.945Z,174.49136352539062,-39.484867095947266,2.6409643772101923,129.79644775390625,MLv,,LOCSAT,confirmed,manual,iasp91,31,21,12,0.4672090709209442,78.74755859375,0.6300431574532736,0.28257931932550856
2024p746520,earthquake,2024-10-03T05:05:55.904Z,2024-10-08T23:47:15.333Z,174.50743103027344,-39.64600372314453,3.238195656655796,116.76219940185547,MLv,,LOCSAT,confirmed,manual,iasp91,45,29,55,0.2024608850479126,63.82754516601562,0.625706212919622,0.2091778482706184
2024p746140,earthquake,2024-10-03T01:43:49.145Z,2024-10-08T23:07:41.247Z,174.4410400390625,-39.407501220703125,2.7582649383876663,169.82643127441406,MLv,,LOCSAT,confirmed,manual,iasp91,31,22,5,0.5452227592468262,176.18138885498047,0.5164351133451693,0.29729779908580756
2024p745760,earthquake,2024-10-02T22:21:29.701Z,2024-10-08T21:19:47.110Z,174.02671813964844,-39.75596618652344,2.812874365200759,128.23472595214844,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,3,0.847920835018158,175.6496124267578,0.7978271887924366,0.3695476215071445
2024p745160,earthquake,2024-10-02T17:01:30.273Z,2024-10-02T22:40:35.278Z,175.3250732421875,-38.5630989074707,2.50983449088684,227.41448974609375,MLv,,LOCSAT,confirmed,manual,iasp91,20,12,9,0.3715023100376129,165.54508209228516,0.44309896993606707,0.35716824928769786
2024p745102,earthquake,2024-10-02T16:30:27.186Z,2024-10-02T22:31:33.551Z,174.3570098876953,-39.516014099121094,2.4116380803312873,116.9607391357422,MLv,,LOCSAT,confirmed,manual,iasp91,24,16,14,0.06600595265626907,91.76406860351562,0.6960518700010809,0.2387680809586921
2024p744852,earthquake,2024-10-02T14:18:44.734Z,2024-10-08T20:56:58.531Z,174.45704650878906,-39.42100524902344,2.91222222514442,133.72000122070312,MLv,,LOCSAT,confirmed,manual,iasp91,34,27,13,0.05747805535793304,57.9788818359375,0.5849881112670737,0.22076281100436695
